total_events,events_per_minute,cnt_1,cnt_3,cnt_7,cnt_8,cnt_9,cnt_10,cnt_11,cnt_12,cnt_13,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4648,cnt_4656,cnt_4658,cnt_4661,cnt_4663,cnt_4672,cnt_4688,cnt_4696,cnt_4697,cnt_4698,cnt_4702,cnt_4703,cnt_4720,cnt_4726,cnt_4728,cnt_4732,cnt_4738,cnt_4756,cnt_4768,cnt_4769,cnt_4770,cnt_4771,cnt_4773,cnt_4776,cnt_4798,cnt_4799,cnt_5154,cnt_5156,cnt_5158,cnt_5447,brute_force_score,lateral_move_score,persistence_score,priv_escalation_score,recon_score,execution_score,kerberos_score,credential_dump_score,image_load_score,registry_mod_score,powershell_score,wfp_network_score,remote_thread_score,raw_access_score,network_conn_score,file_create_score,process_create_sys_score,rights_adjust_score,object_access_score,logon_failure_ratio,monitored_event_ratio,credential_dump_per_min,image_load_per_min,registry_mod_per_min,powershell_per_min,remote_thread_per_min,network_conn_per_min,process_create_sys_per_min,entropy_eventids,distinct_eventids,distinct_monitored,brute_force_score_roll3_mean,brute_force_score_roll3_std,brute_force_score_delta,lateral_move_score_roll3_mean,lateral_move_score_roll3_std,lateral_move_score_delta,persistence_score_roll3_mean,persistence_score_roll3_std,persistence_score_delta,priv_escalation_score_roll3_mean,priv_escalation_score_roll3_std,priv_escalation_score_delta,recon_score_roll3_mean,recon_score_roll3_std,recon_score_delta,execution_score_roll3_mean,execution_score_roll3_std,execution_score_delta,kerberos_score_roll3_mean,kerberos_score_roll3_std,kerberos_score_delta,credential_dump_score_roll3_mean,credential_dump_score_roll3_std,credential_dump_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,registry_mod_score_roll3_mean,registry_mod_score_roll3_std,registry_mod_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,wfp_network_score_roll3_mean,wfp_network_score_roll3_std,wfp_network_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,process_create_sys_score_roll3_mean,process_create_sys_score_roll3_std,process_create_sys_score_delta,rights_adjust_score_roll3_mean,rights_adjust_score_roll3_std,rights_adjust_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,monitored_event_ratio_roll3_mean,monitored_event_ratio_roll3_std,monitored_event_ratio_delta
663,132.6,0,0,0,0,2,570,5,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,0,0,0,0,0,0,0,0,570,0,45,0,41,0,2,0,5,0,0,0,0.0,1.0,114.0,0.0,9.0,0.0,0.0,0.0,0.0,0.9001407077587541,7,7,0.0,0.0,0.0,2.6666666666666665,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.196152422706632,0.0,0.0,0.0,0.0,995.0,92.66606714430405,-371.0,342.6666666666667,296.7580383634676,0.0,623.3333333333334,431.63449043528885,-80.0,0.0,0.0,0.0,56.333333333333336,8.1445278154821,-6.0,0.0,0.0,0.0,1.6666666666666667,0.5773502691896258,0.0,2.0,1.7320508075688772,0.0,19.666666666666668,12.701705922171767,0.0,5.333333333333333,4.618802153517605,0.0,0.3333333333333333,0.5773502692975013,0.0,51.333333333333336,44.45597072760118,0.0,2166.6666666666665,899.7590418181429,-468.0,433.33333333333263,179.95180836377375,-93.6,1.978704849540729,0.8142641534716969,-0.13928220524230894,21.666666666666668,10.115993936995679,-3.0,0.0,0.0,0.0,0.9756342115391048,0.012706566425848553,0.00972590627763037
632,126.4,0,0,0,0,2,573,4,13,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,573,0,40,0,13,0,2,0,4,0,0,0,0.0,1.0,114.6,0.0,8.0,0.0,0.0,0.0,0.0,0.6460288963275258,7,7,0.0,0.0,0.0,1.3333333333333333,2.3094010767585034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.196152422706632,0.0,0.0,0.0,0.0,817.6666666666666,214.4862077927761,3.0,171.33333333333334,296.7580383634676,0.0,350.0,460.7331114647592,-5.0,0.0,0.0,0.0,50.0,10.816653826569347,-28.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.7320508075688772,0.0,12.333333333333334,12.701705922171767,-1.0,2.6666666666666665,4.618802153517619,0.0,0.0,1.1162469199587516e-05,0.0,25.666666666666668,44.45597072760118,0.0,1469.0,1017.9921414235847,-31.0,293.79999999999933,203.59842828484557,-6.199999999999989,1.4748302593435063,0.8775372872852191,-0.2541118114312283,14.666666666666666,10.785793124908958,0.0,0.0,0.0,0.0,0.9859148114423463,0.01669722107393253,0.0
710,142.0,0,0,0,0,2,652,3,12,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,652,0,38,0,15,0,2,0,3,0,0,0,0.0,1.0,130.4,0.0,7.6,0.0,0.0,0.0,0.0,0.5829313947968741,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,694.6666666666666,213.336197897417,79.0,0.0,0.0,0.0,70.0,47.69696007082837,-2.0,0.0,0.0,0.0,33.666666666666664,18.1475434518613,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,0.5773502691896258,-1.0,0.0,2.402000627471195e-06,0.0,0.0,1.1162469199587516e-05,0.0,0.0,0.0,0.0,808.6666666666666,279.5788499395384,78.0,161.73333333333264,55.9157699883771,15.599999999999994,0.8618641723624475,0.1994706318235785,-0.06309750153065175,8.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.9967580312407899,0.005615254607504572,0.0
2800,560.0,8,21,370,0,7,792,203,649,75,3,3,0,8,0,0,94,168,0,74,8,8,0,0,0,0,28,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,47,42,0,0,16,1,3,1,8,0,792,370,724,6,89,0,7,21,203,8,28,336,0.0,0.9332142857142857,158.4,74.0,144.8,1.2,0.0,4.2,1.6,3.263114821645801,41,24,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,598.3333333333334,46.500896048633635,140.0,0.0,0.0,370.0,41.0,3.6055512752137586,686.0,0.0,0.0,6.0,23.0,15.620499351937367,74.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,21.0,4.0,1.0,200.0,0.0,2.402000627471195e-06,8.0,0.0,1.1162469199587516e-05,28.0,0.0,0.0,336.0,668.3333333333334,39.272551909904315,2090.0,133.66666666666598,7.854510385324633,418.0,0.7097003329610511,0.16791657434474497,2.680183426848927,7.0,0.0,34.0,0.0,0.0,0.0,1.0,4.2479630304777385e-09,-0.06678571428571434
4478,895.6,10,25,483,0,6,1076,210,1381,399,3,3,0,8,0,0,133,246,0,113,8,10,0,0,0,0,28,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,50,41,0,0,16,1,3,1,10,0,1076,483,1780,6,91,0,6,25,210,10,28,492,0.0,0.9464046449307727,215.2,96.6,356.0,1.2,0.0,5.0,2.0,3.09754788567665,42,24,0.0,0.0,0.0,5.333333333333333,9.237604307034013,0.0,0.3333333333333333,0.5773502691896258,0.0,1.0,1.7320508075688772,0.0,0.3333333333333333,0.5773502691896258,0.0,2.6666666666666665,4.618802153517007,2.0,0.0,0.0,0.0,672.3333333333334,110.90686783660364,284.0,123.33333333333333,213.61959960016154,113.0,267.3333333333333,395.486198663533,1056.0,2.0,3.4641016151377544,0.0,39.0,43.312815655459914,2.0,0.0,0.0,0.0,3.6666666666666665,2.8867513459481287,-1.0,7.0,12.12435565298214,4.0,70.0,115.18246394308467,7.0,2.6666666666666665,4.618802153517618,2.0,9.333333333333334,16.16580753731334,0.0,112.0,193.98969044771425,156.0,1380.6666666666667,1229.7972732664152,1678.0,276.13333333333264,245.95945465338954,335.6,1.4973583709234,1.5295153500784762,-0.16556693596915117,18.333333333333332,19.629909152447276,1.0,0.0,0.0,0.0,0.9777380952380952,0.038558750120878824,0.013190359216487035
6319,1263.8,15,30,798,0,8,1195,220,2251,768,3,3,0,9,0,0,145,268,0,124,9,15,0,0,0,1,29,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,79,70,0,0,18,2,3,1,15,0,1195,798,3019,6,149,0,8,30,220,15,29,537,0.0,0.956638708656433,239.0,159.6,603.8,1.2,0.0,6.0,3.0,2.971897770359536,45,25,0.0,0.0,0.0,10.666666666666666,9.237604307034013,2.0,0.6666666666666666,0.5773502691896258,1.0,2.0,1.7320508075688772,0.0,0.6666666666666666,0.5773502691896258,0.0,6.0,5.291502622129181,5.0,0.0,0.0,0.0,840.0,216.0370338622353,119.0,284.3333333333333,252.63874076105853,315.0,847.3333333333334,877.5245485645011,1239.0,4.0,3.4641016151377544,0.0,65.0,43.31281565545949,58.0,0.0,0.0,0.0,5.0,2.6457513110645903,2.0,15.333333333333334,13.428824718989125,5.0,138.66666666666666,117.54289996989752,10.0,6.0,5.291502622129702,5.0,18.666666666666668,16.16580753731331,1.0,276.0,251.42792207708357,45.0,2662.6666666666665,1887.7503366000228,1841.0,532.5333333333327,377.55006732007354,368.19999999999993,2.314531367373108,1.5018927895629124,-0.1256501153171139,30.0,19.924858845171272,3.0,0.0,0.0,0.0,0.9598729768816862,0.035371314399075954,0.01023406372566027
6267,1253.4,15,30,798,0,8,1121,222,2254,775,3,3,0,9,0,0,145,268,0,124,9,15,0,0,0,1,29,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,83,75,0,0,18,2,3,1,15,0,1121,798,3029,6,158,0,8,30,222,15,29,537,0.0,0.9561193553534386,224.2,159.6,605.8,1.2,0.0,6.0,3.0,2.9840806014978156,45,25,0.0,0.0,0.0,16.666666666666668,1.154700538379251,0.0,1.3333333333333333,0.5773502691896258,0.0,3.0,0.0,0.0,1.0,0.0,0.0,11.0,3.6055512754639896,0.0,0.0,0.0,0.0,1021.0,207.05313327740944,-74.0,550.3333333333334,221.80246466920366,0.0,1841.0,1148.7153694453636,10.0,6.0,0.0,0.0,109.66666666666667,34.07834111774056,9.0,0.0,0.0,0.0,7.0,0.9999999999999991,0.0,25.333333333333332,4.509249752822898,0.0,211.0,8.544003745317637,2.0,11.0,3.605551275464723,0.0,28.333333333333332,0.5773502692947436,0.0,455.0,105.48459603183775,0.0,4532.333333333333,1760.129067237254,-52.0,906.4666666666659,352.0258134475242,-10.399999999999864,3.1108534925606626,0.14606376046399283,0.01218283113827967,42.666666666666664,2.0816659994660607,0.0,0.0,0.0,0.0,0.9454192131004971,0.011743262087778275,-0.000519353302994352
6199,1239.8,15,30,798,0,8,1046,222,2256,778,3,3,0,9,0,0,145,268,0,124,9,15,0,0,0,1,29,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,83,75,0,0,18,2,3,1,15,0,1046,798,3034,6,158,0,8,30,222,15,29,537,0.0,0.9553153734473302,209.2,159.6,606.8,1.2,0.0,6.0,3.0,2.9910054733093396,45,25,0.0,0.0,0.0,17.333333333333332,1.154700538379251,0.0,1.6666666666666667,0.5773502691896258,0.0,3.0,0.0,0.0,1.0,0.0,0.0,13.333333333333334,2.886751345948129,0.0,0.0,0.0,0.0,1130.6666666666667,60.08604940688019,-75.0,693.0,181.86533479473212,0.0,2609.3333333333335,718.2411387085339,5.0,6.0,0.0,0.0,132.66666666666666,36.363901514235984,0.0,0.0,0.0,0.0,7.333333333333333,1.1547005383792508,0.0,28.333333333333332,2.8867513459481353,0.0,217.33333333333334,6.4291005073287755,0.0,13.333333333333334,2.8867513459490284,0.0,28.666666666666668,0.577350269294711,0.0,522.0,25.98076211353316,0.0,5688.0,1048.2132416641875,-68.0,1137.5999999999992,209.6426483329602,-13.600000000000136,3.017842085844667,0.06929549941215496,0.006924871811524014,44.0,1.7320508075687846,0.0,0.0,0.0,0.0,0.9530542363135481,0.005764566864193332,-0.0008039819061084197
4123,824.6,7,9,428,0,2,903,22,1616,719,0,0,0,1,0,0,51,100,0,50,1,7,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,56,0,0,2,1,0,0,7,0,903,428,2335,0,114,0,2,9,22,7,1,201,0.0,0.9779286926994907,180.6,85.6,467.0,0.0,0.0,1.8,1.4,2.5214283338203605,29,18,0.0,0.0,0.0,18.0,0.0,-16.0,2.0,0.0,-1.0,3.0,0.0,-3.0,1.0,0.0,-1.0,15.0,0.0,-8.0,0.0,0.0,0.0,1120.6666666666667,74.50055928196811,-143.0,798.0,0.0,-370.0,3027.3333333333335,7.637626158126313,-699.0,6.0,0.0,-6.0,155.0,5.196152423061587,-44.0,0.0,0.0,0.0,8.0,0.0,-6.0,30.0,0.0,-21.0,221.33333333333334,1.1547005383800002,-200.0,15.0,2.2626224632385143e-06,-8.0,29.0,1.1013843290486025e-05,-28.0,537.0,0.0,-336.0,6261.666666666667,60.1775151819452,-2076.0,1252.3333333333328,12.035503038521927,-415.19999999999993,2.9823279483888974,0.009673671624390378,-0.46957713948897917,45.0,0.0,-16.0,0.0,0.0,0.0,0.9560244791524006,0.0006667496824658778,0.02261331925216048
2099,419.8,5,5,315,0,2,290,15,879,391,0,0,0,1,0,0,12,22,0,11,1,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,53,0,0,2,1,0,0,5,0,290,315,1270,0,105,0,2,5,15,5,1,45,0.0,0.9818961410195332,58.0,63.0,254.0,0.0,0.0,1.0,1.0,2.49769883232473,28,18,0.0,0.0,0.0,12.666666666666666,9.237604307034013,0.0,1.6666666666666667,0.5773502691896258,0.0,2.0,1.7320508075688772,0.0,0.6666666666666666,0.5773502691896258,0.0,12.333333333333334,4.618802153517007,-2.0,0.0,0.0,0.0,1023.3333333333334,110.75348000548784,-613.0,674.6666666666666,213.61959960016154,-113.0,2799.3333333333335,402.1322336412879,-1065.0,4.0,3.4641016151377544,0.0,143.33333333333334,25.40341184441648,-9.0,0.0,0.0,0.0,6.0,3.4641016151377544,0.0,23.0,12.12435565298214,-4.0,155.33333333333334,115.47005383792515,-7.0,12.333333333333334,4.6188021535175725,-2.0,19.666666666666668,16.16580753731331,0.0,425.0,193.98969044771425,-156.0,5529.666666666667,1218.6834426271157,-2024.0,1105.9333333333327,243.73668852552885,-404.8,2.832171469542505,0.2691337228242247,-0.02372950149563069,39.666666666666664,9.237604307034012,-1.0,0.0,0.0,0.0,0.9631211405000865,0.012830015523369912,0.003967448320042477
148,29.6,0,0,0,0,0,66,4,8,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,24,0,0,0,0,0,0,0,0,66,0,27,0,47,0,0,0,4,0,0,0,0.0,0.972972972972973,13.2,0.0,5.4,0.0,0.0,0.0,0.0,2.2738010189216276,8,6,0.0,0.0,0.0,7.333333333333333,9.237604307034013,-2.0,1.3333333333333333,0.5773502691896258,-1.0,1.0,1.7320508075688772,0.0,0.3333333333333333,0.5773502691896258,0.0,9.0,5.291502622129181,-5.0,0.0,0.0,0.0,746.3333333333334,401.6121678103464,-224.0,513.6666666666666,252.6387407610585,-315.0,2213.0,888.3056906268235,-1243.0,2.0,3.4641016151377544,0.0,125.66666666666667,28.360771028606845,-58.0,0.0,0.0,0.0,4.0,3.4641016151377544,-2.0,14.666666666666666,13.428824718989125,-5.0,86.33333333333333,117.54289996989749,-11.0,9.0,5.2915026221296895,-5.0,10.333333333333334,16.16580753731334,-1.0,261.0,251.42792207708357,-45.0,4140.333333333333,2050.0549586129364,-1951.0,828.0666666666658,410.0109917226506,-390.2,2.6700442131514763,0.2782137131808956,-0.22389781340310222,34.0,9.539392014169454,-20.0,0.0,0.0,0.0,0.9717134023887847,0.014338991471392098,-0.008923168046560126
86,17.2,0,0,0,0,0,30,2,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,30,0,15,0,36,0,0,0,2,0,0,0,0.0,0.9651162790697675,6.0,0.0,3.0,0.0,0.0,0.0,0.0,2.354954832443926,7,6,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,0.0,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.6055512754639896,0.0,0.0,0.0,0.0,419.6666666666667,433.3039733643412,-36.0,247.66666666666666,221.80246466920354,0.0,1210.6666666666667,1155.1434254383007,-12.0,0.0,0.0,0.0,88.66666666666667,36.363901514236886,-11.0,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,0.0,4.666666666666667,4.509249752822899,0.0,13.666666666666666,9.073771725876949,-2.0,4.0,3.605551275464765,0.0,0.6666666666666666,0.5773502692976675,0.0,82.0,105.48459603183775,0.0,2123.3333333333335,1987.6117159378748,-62.0,424.6666666666659,397.522343187641,-12.400000000000002,2.430976061688906,0.1366336995838889,0.08115381352229845,21.666666666666668,11.846237095944574,-1.0,0.0,0.0,0.0,0.9775992688973324,0.004470695922099925,-0.007856693903205536
58,11.6,0,0,0,0,0,13,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,13,0,8,0,34,0,0,0,2,0,0,0,0.0,0.9827586206896551,2.6,0.0,1.6,0.0,0.0,0.0,0.0,2.2960977537267775,7,6,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,2.886751345948129,0.0,0.0,0.0,0.0,128.66666666666666,140.87346568224112,-17.0,105.0,181.86533479473195,0.0,437.3333333333333,721.1354472866598,-7.0,0.0,0.0,0.0,62.666666666666664,37.07200201415022,-2.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,1.6666666666666667,2.886751345948137,0.0,7.0,6.999999999999301,0.0,1.6666666666666667,2.8867513459491145,0.0,0.3333333333333333,0.5773502692977033,0.0,15.0,25.98076211353316,0.0,777.6666666666666,1144.728060865773,-28.0,155.5333333333326,228.94561217327012,-5.6,2.3754848945634275,0.11335197527897882,-0.058857078717148514,14.333333333333334,11.846237095944574,0.0,0.0,0.0,0.0,0.9733284643540913,0.008395577547426727,0.017642341619887647
2,0.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.9999999997114609,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.333333333333336,27.061657992915514,-13.0,0.0,0.0,0.0,16.666666666666668,9.609023536790568,-7.0,0.0,0.0,0.0,39.0,7.000000000275694,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,1.154700538374905,-1.0,0.0,2.400151084864245e-06,0.0,0.0,1.117311632462558e-05,0.0,0.0,0.0,0.0,97.33333333333333,46.05793453377649,-56.0,19.46666666666591,9.211586909638196,-11.2,2.308284535030777,0.04192700312706787,-1.2960977540153165,7.333333333333333,0.5773502691896261,-5.0,0.0,0.0,0.0,0.9736159575774651,0.00883872877508051,0.017241379310344862
1808,361.6,0,2,0,0,0,1483,5,14,36,0,0,0,0,0,0,32,64,0,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,22,0,0,0,0,0,0,0,0,1483,0,50,0,106,0,0,2,5,0,1,128,0.0,0.9817477876106194,296.6,0.0,10.0,0.0,0.0,0.4,0.0,1.210409467597859,13,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1757,351.4,0,2,0,0,0,1435,5,12,35,0,0,0,0,0,0,32,64,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,23,0,0,0,0,0,0,0,0,1435,0,47,0,108,0,0,2,5,0,0,128,0.0,0.9817871371656233,287.0,0.0,9.4,0.0,0.0,0.4,0.0,1.2185100244611624,11,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1483.0,0.0,-48.0,0.0,0.0,0.0,50.0,0.0,-3.0,0.0,0.0,0.0,106.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,128.0,0.0,0.0,1808.0,0.0,-51.0,361.6,0.0,-10.200000000000045,1.210409467597859,0.0,0.008100556863303465,13.0,0.0,-2.0,0.0,0.0,0.0,0.9817477876106194,0.0,3.934955500384252e-05
1571,314.2,0,0,0,0,0,1413,5,13,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,23,0,0,0,0,0,0,0,0,1413,0,47,0,106,0,0,0,5,0,0,0,0.0,1.0,282.6,0.0,9.4,0.0,0.0,0.0,0.0,0.6542195736419816,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.0,33.94112549695428,-22.0,0.0,0.0,0.0,48.5,2.1213203435596424,0.0,0.0,0.0,0.0,107.0,1.4142135623730951,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,128.0,0.0,-128.0,1782.5,36.062445840513924,-186.0,356.5,7.212489168102817,-37.19999999999999,1.2144597460295108,0.00572795868942903,-0.5642904508191808,12.0,1.4142135623730951,-5.0,0.0,0.0,0.0,0.9817674623881214,2.7824337179850833e-05,0.01821286283437673
1556,311.2,0,1,0,0,0,1395,5,13,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,24,0,0,0,0,0,0,0,0,1395,0,48,0,107,0,0,1,5,0,0,0,0.0,1.0,279.0,0.0,9.6,0.0,0.0,0.2,0.0,0.6739049059351522,7,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.6666666666667,35.79571668975682,-18.0,0.0,0.0,0.0,48.0,1.7320508075688772,1.0,0.0,0.0,0.0,106.66666666666667,1.1547005383792526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.0,85.33333333333333,73.90083445627211,0.0,1712.0,124.74373731775074,-15.0,342.40000000000003,24.948747463550152,-3.0,1.0277130219003343,0.3234801719956109,0.0196853322931706,10.0,3.605551275463989,1.0,0.0,0.0,0.0,0.9878449749254142,0.010526578884885915,0.0
1473,294.6,0,2,0,0,0,1307,5,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,27,0,0,0,0,0,0,0,0,1307,0,45,0,113,0,0,2,5,0,0,0,0.0,0.9993211133740665,261.4,0.0,9.0,0.0,0.0,0.4,0.0,0.7253185737599384,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.3333333333333,20.033305601755696,-88.0,0.0,0.0,0.0,47.333333333333336,0.5773502691896247,-3.0,0.0,0.0,0.0,107.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.666666666666664,73.90083445627211,0.0,1628.0,111.96874563912914,-83.0,325.59999999999997,22.39374912782579,-16.599999999999966,0.8488781680127654,0.3202618616897576,0.05141366782478618,8.0,2.6457513110645907,1.0,0.0,0.0,0.0,0.9939290457218745,0.010515201260141112,-0.0006788866259335169
1481,296.2,0,2,0,0,0,1315,5,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,27,0,0,0,0,0,0,0,0,1315,0,45,0,113,0,0,2,5,0,0,0,0.0,0.9993247805536799,263.0,0.0,9.0,0.0,0.0,0.4,0.0,0.722329696193454,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1371.6666666666667,56.72154205708215,8.0,0.0,0.0,0.0,46.666666666666664,1.5275252316519452,0.0,0.0,0.0,0.0,108.66666666666667,3.78593889720018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.3333333333333,52.78573039499719,8.0,306.6666666666667,10.557146078999274,1.599999999999966,0.684481017779024,0.0367104557414354,-0.0029888775664843603,7.0,1.0,0.0,0.0,0.0,0.0,0.999773704458022,0.00039195537623195275,3.667179613420224e-06
